Start,Status,Latency,ByteIn,ByteOut,Error,Scheduled,modelRead,modelBuild,tensors,imageRead,imgResize,interpreterLoops,outputPrep,Name,SquenceNumber
1712155508544328449,200,24446124121,64,901,,1712155527334965000 ,1712155527350284000 ,1712155527380835000 ,1712155527654548000 ,1712155527661279000 ,1712155529092034000 ,1712155531469425000 ,1712155531473583000 ,,809
1712155508914357085,200,24076096280,64,901,,1712155527965504000 ,1712155527984999000 ,1712155527985300000 ,1712155528978333000 ,1712155528989807000 ,1712155529231398000 ,1712155531702365000 ,1712155531709975000 ,,846
1712155509224433525,200,23766055550,64,901,,1712155528432321000 ,1712155528446232000 ,1712155528447569000 ,1712155529098581000 ,1712155529109579000 ,1712155529197730000 ,1712155531739124000 ,1712155531746252000 ,,877
1712155508994338157,200,23996156932,64,901,,1712155527964904000 ,1712155527991854000 ,1712155528069413000 ,1712155528639729000 ,1712155528659618000 ,1712155529126161000 ,1712155531917615000 ,1712155531921579000 ,,854
1712155508554842691,200,24435655568,64,901,,1712155527331997000 ,1712155527348807000 ,1712155527414284000 ,1712155528297566000 ,1712155528312857000 ,1712155529060733000 ,1712155531920734000 ,1712155531929507000 ,,810
1712155509254954959,200,23735574764,64,901,,1712155528432369000 ,1712155528447501000 ,1712155528544307000 ,1712155529109334000 ,1712155529112640000 ,1712155529234491000 ,1712155531695174000 ,1712155531702780000 ,,880
1712155508374594451,200,24616692281,64,901,,1712155527556836000 ,1712155527564883000 ,1712155527612309000 ,1712155528181959000 ,1712155528191961000 ,1712155529069282000 ,1712155531527587000 ,1712155531528203000 ,,792
1712155508824725758,200,24166567849,64,901,,1712155527961149000 ,1712155528001489000 ,1712155528061518000 ,1712155528583372000 ,1712155528590278000 ,1712155528988852000 ,1712155531929042000 ,1712155531936624000 ,,837
1712155509244757447,200,23747042632,64,901,,1712155528432478000 ,1712155528446558000 ,1712155528543035000 ,1712155529075274000 ,1712155529091966000 ,1712155529160555000 ,1712155532003003000 ,1712155532008293000 ,,879
1712155509174925997,200,23816893666,64,901,,1712155528132128000 ,1712155528133191000 ,1712155528235817000 ,1712155528854032000 ,1712155528857762000 ,1712155528961604000 ,1712155531917181000 ,1712155531917762000 ,,872
