Start,Status,Latency,ByteIn,ByteOut,Error,Scheduled,modelRead,modelBuild,tensors,imageRead,imgResize,interpreterLoops,outputPrep,Name,SquenceNumber
1712160297586803911,200,458079803,71,849,,1712160297710289000 ,1712160297710366000 ,1712160297710533000 ,1712160297729298000 ,1712160297730048000 ,1712160297733893000 ,1712160297935404000 ,1712160297937261000 ,,1
1712160297591606076,200,453541534,71,849,,1712160297737753000 ,1712160297737816000 ,1712160297737983000 ,1712160297741916000 ,1712160297742487000 ,1712160297745203000 ,1712160297964670000 ,1712160297965140000 ,,2
1712160297580944298,200,520117655,71,849,,1712160297759426000 ,1712160297759471000 ,1712160297759615000 ,1712160297764239000 ,1712160297764406000 ,1712160297767653000 ,1712160297987792000 ,1712160297988806000 ,,0
1712160297596352908,200,549095603,71,849,,1712160297785907000 ,1712160297786022000 ,1712160297786193000 ,1712160297790376000 ,1712160297790701000 ,1712160297794469000 ,1712160298047052000 ,1712160298048433000 ,,3
1712160297601064279,200,544477670,71,849,,1712160297814036000 ,1712160297814135000 ,1712160297814280000 ,1712160297817841000 ,1712160297818625000 ,1712160297822132000 ,1712160298058916000 ,1712160298059814000 ,,4
1712160297606756429,200,562220259,71,849,,1712160297838973000 ,1712160297839015000 ,1712160297839150000 ,1712160297843271000 ,1712160297843954000 ,1712160297847600000 ,1712160298081242000 ,1712160298082078000 ,,5
1712160297611459482,200,664498063,71,849,,1712160297861114000 ,1712160297861204000 ,1712160297861349000 ,1712160297864330000 ,1712160297864619000 ,1712160297867815000 ,1712160298117540000 ,1712160298118451000 ,,6
1712160297616168964,200,696477065,71,849,,1712160297882178000 ,1712160297882239000 ,1712160297882397000 ,1712160297886621000 ,1712160297887388000 ,1712160297892687000 ,1712160298174513000 ,1712160298176101000 ,,7
1712160297620885765,200,717384689,71,849,,1712160297910333000 ,1712160297910380000 ,1712160297910549000 ,1712160297914624000 ,1712160297915130000 ,1712160297919520000 ,1712160298185049000 ,1712160298185781000 ,,8
1712160297631608152,200,706800340,71,849,,1712160297954065000 ,1712160297954117000 ,1712160297954337000 ,1712160297961980000 ,1712160297965328000 ,1712160297972421000 ,1712160298245284000 ,1712160298245922000 ,,10
1712160297626779888,200,712594852,71,849,,1712160297937791000 ,1712160297937861000 ,1712160297938165000 ,1712160297942933000 ,1712160297943217000 ,1712160297948413000 ,1712160298224544000 ,1712160298225153000 ,,9
1712160297636358794,200,799542212,71,849,,1712160297974201000 ,1712160297974253000 ,1712160297974417000 ,1712160297977659000 ,1712160297978373000 ,1712160297981211000 ,1712160298279361000 ,1712160298280069000 ,,11
1712160297646718743,200,789242572,71,849,,1712160298008379000 ,1712160298008433000 ,1712160298008621000 ,1712160298013343000 ,1712160298013543000 ,1712160298017009000 ,1712160298316117000 ,1712160298317305000 ,,13
1712160297641037686,200,899358156,71,849,,1712160297994136000 ,1712160297994220000 ,1712160297994393000 ,1712160297997865000 ,1712160297998297000 ,1712160298002420000 ,1712160298322419000 ,1712160298323007000 ,,12
1712160297676213707,200,864188546,71,849,,1712160298044996000 ,1712160298045054000 ,1712160298045446000 ,1712160298056704000 ,1712160298057022000 ,1712160298064170000 ,1712160298367873000 ,1712160298368629000 ,,19
1712160297671187715,200,912166057,71,849,,1712160298043895000 ,1712160298043933000 ,1712160298045367000 ,1712160298056385000 ,1712160298056857000 ,1712160298063823000 ,1712160298398765000 ,1712160298399370000 ,,18
1712160297655874644,200,927486239,71,849,,1712160298066620000 ,1712160298067628000 ,1712160298067885000 ,1712160298078670000 ,1712160298078829000 ,1712160298083290000 ,1712160298400371000 ,1712160298400950000 ,,15
1712160297651298405,200,932088326,71,849,,1712160298043753000 ,1712160298043793000 ,1712160298043957000 ,1712160298059051000 ,1712160298059419000 ,1712160298065867000 ,1712160298391165000 ,1712160298391914000 ,,14
1712160297711287576,200,943334519,71,849,,1712160298149273000 ,1712160298149806000 ,1712160298156449000 ,1712160298165420000 ,1712160298174160000 ,1712160298211136000 ,1712160298530987000 ,1712160298531626000 ,,26
1712160297680909534,200,973777241,71,849,,1712160298127933000 ,1712160298130023000 ,1712160298130430000 ,1712160298134652000 ,1712160298135262000 ,1712160298139883000 ,1712160298520432000 ,1712160298521397000 ,,20
1712160297686648405,200,968043739,71,849,,1712160298067099000 ,1712160298067148000 ,1712160298067484000 ,1712160298075229000 ,1712160298075920000 ,1712160298081014000 ,1712160298452330000 ,1712160298454937000 ,,21
1712160297661512456,200,993268577,71,849,,1712160298085784000 ,1712160298086281000 ,1712160298086458000 ,1712160298092360000 ,1712160298092946000 ,1712160298097656000 ,1712160298479756000 ,1712160298480348000 ,,16
1712160297706365252,200,1075942908,71,849,,1712160298141549000 ,1712160298141596000 ,1712160298142511000 ,1712160298166981000 ,1712160298172526000 ,1712160298224045000 ,1712160298579173000 ,1712160298581039000 ,,25
1712160297666265118,200,1116202559,71,849,,1712160298110924000 ,1712160298110996000 ,1712160298111156000 ,1712160298114542000 ,1712160298115678000 ,1712160298120318000 ,1712160298518397000 ,1712160298519391000 ,,17
1712160297721841121,200,1100643442,71,849,,1712160298172925000 ,1712160298173273000 ,1712160298183379000 ,1712160298211130000 ,1712160298211781000 ,1712160298216244000 ,1712160298592659000 ,1712160298593659000 ,,28
1712160297696157267,200,1178099165,71,849,,1712160298260809000 ,1712160298261808000 ,1712160298262016000 ,1712160298268523000 ,1712160298268781000 ,1712160298273459000 ,1712160298676240000 ,1712160298676846000 ,,23
1712160297691422255,200,1182927216,71,849,,1712160298171724000 ,1712160298172673000 ,1712160298173005000 ,1712160298238657000 ,1712160298248784000 ,1712160298256246000 ,1712160298650496000 ,1712160298651250000 ,,22
1712160297701284317,200,1338140334,71,849,,1712160298275198000 ,1712160298275591000 ,1712160298276585000 ,1712160298357486000 ,1712160298364627000 ,1712160298376533000 ,1712160298729403000 ,1712160298729998000 ,,24
1712160297761456393,200,1277992808,71,849,,1712160298340107000 ,1712160298340254000 ,1712160298340977000 ,1712160298354661000 ,1712160298356297000 ,1712160298361985000 ,1712160298716059000 ,1712160298716713000 ,,36
1712160297726581427,200,1312873444,71,849,,1712160298337241000 ,1712160298337368000 ,1712160298337580000 ,1712160298395004000 ,1712160298397406000 ,1712160298415524000 ,1712160298753863000 ,1712160298754800000 ,,29
1712160297716051671,200,1323407320,71,849,,1712160298313826000 ,1712160298321041000 ,1712160298321193000 ,1712160298329968000 ,1712160298330101000 ,1712160298353416000 ,1712160298726728000 ,1712160298727329000 ,,27
1712160297766153879,200,1273309192,71,849,,1712160298339998000 ,1712160298340162000 ,1712160298340613000 ,1712160298346139000 ,1712160298348714000 ,1712160298366695000 ,1712160298759729000 ,1712160298760367000 ,,37
1712160297736323565,200,1303212894,71,849,,1712160298275728000 ,1712160298275781000 ,1712160298276162000 ,1712160298286068000 ,1712160298286646000 ,1712160298290552000 ,1712160298649477000 ,1712160298656110000 ,,31
1712160297746060387,200,1293481492,71,849,,1712160298313387000 ,1712160298313429000 ,1712160298313674000 ,1712160298316459000 ,1712160298316553000 ,1712160298320642000 ,1712160298741500000 ,1712160298742976000 ,,33
1712160297781669412,200,1349809799,71,849,,1712160298434603000 ,1712160298434760000 ,1712160298438266000 ,1712160298454120000 ,1712160298457627000 ,1712160298462153000 ,1712160298811719000 ,1712160298812352000 ,,40
1712160297756691707,200,1374906622,71,849,,1712160298337312000 ,1712160298337345000 ,1712160298339897000 ,1712160298356022000 ,1712160298363325000 ,1712160298379701000 ,1712160298839457000 ,1712160298841286000 ,,35
1712160297786392604,200,1345258264,71,849,,1712160298439354000 ,1712160298441029000 ,1712160298462514000 ,1712160298465871000 ,1712160298470887000 ,1712160298476151000 ,1712160298848872000 ,1712160298849444000 ,,41
1712160297771064043,200,1643108174,71,849,,1712160298548774000 ,1712160298548822000 ,1712160298548972000 ,1712160298570006000 ,1712160298575729000 ,1712160298596390000 ,1712160298998270000 ,1712160298999035000 ,,38
1712160297731304763,200,1682916418,71,849,,1712160298407696000 ,1712160298407812000 ,1712160298408152000 ,1712160298452880000 ,1712160298480697000 ,1712160298503753000 ,1712160298955730000 ,1712160298956405000 ,,30
1712160297751892432,200,1662383569,71,849,,1712160298539337000 ,1712160298539917000 ,1712160298540378000 ,1712160298546641000 ,1712160298550539000 ,1712160298611235000 ,1712160299005670000 ,1712160299006495000 ,,34
1712160297741171125,200,1673121266,71,849,,1712160298439043000 ,1712160298439505000 ,1712160298439716000 ,1712160298551296000 ,1712160298552588000 ,1712160298575611000 ,1712160299021437000 ,1712160299022043000 ,,32
1712160297806648808,200,1809421895,71,849,,1712160298685307000 ,1712160298685386000 ,1712160298685549000 ,1712160298754968000 ,1712160298755701000 ,1712160298761628000 ,1712160299100937000 ,1712160299101858000 ,,45
1712160297831712413,200,1784525034,71,849,,1712160298590063000 ,1712160298590952000 ,1712160298591959000 ,1712160298612302000 ,1712160298621309000 ,1712160298625915000 ,1712160299137290000 ,1712160299137978000 ,,50
1712160297800889689,200,1815420386,71,849,,1712160298540301000 ,1712160298540396000 ,1712160298549721000 ,1712160298564885000 ,1712160298565342000 ,1712160298632918000 ,1712160299128633000 ,1712160299129947000 ,,44
1712160297821269095,200,1795052744,71,849,,1712160298577181000 ,1712160298578479000 ,1712160298578891000 ,1712160298599549000 ,1712160298604240000 ,1712160298649942000 ,1712160299124010000 ,1712160299125315000 ,,48
1712160297791154170,200,1825182180,71,849,,1712160298577491000 ,1712160298577515000 ,1712160298577667000 ,1712160298720125000 ,1712160298725861000 ,1712160298761115000 ,1712160299120217000 ,1712160299120883000 ,,42
1712160297796095774,200,1820246462,71,849,,1712160298540302000 ,1712160298540688000 ,1712160298549880000 ,1712160298556017000 ,1712160298559451000 ,1712160298609589000 ,1712160299057870000 ,1712160299058456000 ,,43
1712160297776895287,200,1839468711,71,849,,1712160298544663000 ,1712160298544720000 ,1712160298544914000 ,1712160298627944000 ,1712160298629328000 ,1712160298635500000 ,1712160299164943000 ,1712160299165558000 ,,39
1712160297841494570,200,1774879368,71,849,,1712160298652972000 ,1712160298653007000 ,1712160298653341000 ,1712160298725468000 ,1712160298727286000 ,1712160298767641000 ,1712160299152069000 ,1712160299156852000 ,,52
1712160297851230111,200,1765462132,71,849,,1712160298660039000 ,1712160298660113000 ,1712160298660673000 ,1712160298720388000 ,1712160298723780000 ,1712160298767319000 ,1712160299217499000 ,1712160299218144000 ,,54
1712160297826021236,200,1791493731,71,849,,1712160298589889000 ,1712160298590089000 ,1712160298593148000 ,1712160298619092000 ,1712160298626378000 ,1712160298706698000 ,1712160299151925000 ,1712160299157360000 ,,49
1712160297855821770,200,1763022370,71,849,,1712160298660134000 ,1712160298660160000 ,1712160298660803000 ,1712160298701106000 ,1712160298702003000 ,1712160298733044000 ,1712160299214364000 ,1712160299215045000 ,,55
1712160297811385580,200,1922492622,71,849,,1712160298789804000 ,1712160298790763000 ,1712160298790930000 ,1712160298882489000 ,1712160298884538000 ,1712160298888441000 ,1712160299291920000 ,1712160299292572000 ,,46
1712160297941428707,200,1792449506,71,849,,1712160298832100000 ,1712160298832983000 ,1712160298841895000 ,1712160298848671000 ,1712160298848785000 ,1712160298852564000 ,1712160299270599000 ,1712160299271673000 ,,72
1712160297816286938,200,1917594970,71,849,,1712160298657536000 ,1712160298657592000 ,1712160298657819000 ,1712160298751017000 ,1712160298755049000 ,1712160298760706000 ,1712160299249744000 ,1712160299250419000 ,,47
1712160297836541752,200,1897417109,71,849,,1712160298823612000 ,1712160298831189000 ,1712160298831369000 ,1712160298863265000 ,1712160298863363000 ,1712160298866843000 ,1712160299368923000 ,1712160299369603000 ,,51
1712160297846379188,200,2052430422,71,849,,1712160298660084000 ,1712160298660299000 ,1712160298662783000 ,1712160298747977000 ,1712160298749235000 ,1712160298758094000 ,1712160299404388000 ,1712160299410201000 ,,53
1712160297936557792,200,1962257454,71,849,,1712160298789877000 ,1712160298789920000 ,1712160298790244000 ,1712160298800250000 ,1712160298802848000 ,1712160298842119000 ,1712160299435999000 ,1712160299437405000 ,,71
1712160297861632157,200,2037217562,71,849,,1712160298876957000 ,1712160298882614000 ,1712160298882801000 ,1712160298953278000 ,1712160298971843000 ,1712160298985046000 ,1712160299414782000 ,1712160299415489000 ,,56
1712160297876629646,200,2174287968,71,849,,1712160298880897000 ,1712160298880952000 ,1712160298881232000 ,1712160298950958000 ,1712160298961030000 ,1712160298985084000 ,1712160299524219000 ,1712160299524892000 ,,59
1712160297871306270,200,2179621358,71,849,,1712160298884084000 ,1712160298923583000 ,1712160298923834000 ,1712160299015383000 ,1712160299024710000 ,1712160299030458000 ,1712160299530867000 ,1712160299531725000 ,,58
1712160297886607678,200,2164345175,71,849,,1712160299055369000 ,1712160299058200000 ,1712160299095900000 ,1712160299110217000 ,1712160299113297000 ,1712160299218238000 ,1712160299633867000 ,1712160299635281000 ,,61
1712160297946896042,200,2104065131,71,849,,1712160299055570000 ,1712160299058251000 ,1712160299096010000 ,1712160299124273000 ,1712160299125669000 ,1712160299216299000 ,1712160299639244000 ,1712160299652001000 ,,73
1712160297901159345,200,2150175383,71,849,,1712160298781482000 ,1712160298781531000 ,1712160298782909000 ,1712160298805102000 ,1712160298812788000 ,1712160299006120000 ,1712160299627859000 ,1712160299633272000 ,,64
1712160297916807421,200,2278081228,71,849,,1712160299038645000 ,1712160299038751000 ,1712160299039117000 ,1712160299127601000 ,1712160299134934000 ,1712160299213337000 ,1712160299687761000 ,1712160299690148000 ,,67
1712160297966389732,200,2228509542,71,849,,1712160299138405000 ,1712160299140980000 ,1712160299151500000 ,1712160299222683000 ,1712160299238918000 ,1712160299280085000 ,1712160299739587000 ,1712160299742620000 ,,77
1712160297956518356,200,2238412968,71,849,,1712160299138428000 ,1712160299141161000 ,1712160299150339000 ,1712160299227561000 ,1712160299230956000 ,1712160299265529000 ,1712160299735132000 ,1712160299736299000 ,,75
1712160297896810772,200,2298165156,71,849,,1712160299058014000 ,1712160299058221000 ,1712160299095611000 ,1712160299189126000 ,1712160299192303000 ,1712160299273369000 ,1712160299666560000 ,1712160299673684000 ,,63
1712160297891257699,200,2303730729,71,849,,1712160299038005000 ,1712160299038189000 ,1712160299038969000 ,1712160299049225000 ,1712160299049377000 ,1712160299124608000 ,1712160299658554000 ,1712160299659882000 ,,62
1712160297866430841,200,2328562886,71,849,,1712160299003194000 ,1712160299003248000 ,1712160299003473000 ,1712160299110067000 ,1712160299113396000 ,1712160299198018000 ,1712160299677897000 ,1712160299678618000 ,,57
1712160297922212992,200,2272786315,71,849,,1712160299131726000 ,1712160299134892000 ,1712160299135406000 ,1712160299157073000 ,1712160299171442000 ,1712160299277235000 ,1712160299749239000 ,1712160299749778000 ,,68
1712160297931167926,200,2263839105,71,849,,1712160299330020000 ,1712160299330257000 ,1712160299330463000 ,1712160299364886000 ,1712160299365003000 ,1712160299368867000 ,1712160299751808000 ,1712160299752489000 ,,70
1712160297881016554,200,2314008914,71,849,,1712160299055497000 ,1712160299058106000 ,1712160299095836000 ,1712160299188984000 ,1712160299196646000 ,1712160299261057000 ,1712160299684336000 ,1712160299685387000 ,,60
1712160297906640000,200,2288441125,71,849,,1712160299055456000 ,1712160299058083000 ,1712160299058716000 ,1712160299083988000 ,1712160299088377000 ,1712160299123138000 ,1712160299684380000 ,1712160299685175000 ,,65
1712160297961548918,200,2233863307,71,849,,1712160299137595000 ,1712160299137833000 ,1712160299144244000 ,1712160299167554000 ,1712160299167785000 ,1712160299210246000 ,1712160299654624000 ,1712160299657627000 ,,76
1712160297981017949,200,2357117816,71,849,,1712160299424181000 ,1712160299425469000 ,1712160299431676000 ,1712160299448737000 ,1712160299457512000 ,1712160299486084000 ,1712160299859143000 ,1712160299866723000 ,,80
1712160297926715896,200,2411653666,71,849,,1712160299059630000 ,1712160299065277000 ,1712160299065465000 ,1712160299068345000 ,1712160299068444000 ,1712160299071777000 ,1712160299447055000 ,1712160299447628000 ,,69
1712160297986854319,200,2440965188,71,849,,1712160299423485000 ,1712160299424827000 ,1712160299435280000 ,1712160299446027000 ,1712160299446266000 ,1712160299478882000 ,1712160299953674000 ,1712160299954579000 ,,81
1712160297911229758,200,2516655618,71,849,,1712160299421098000 ,1712160299421920000 ,1712160299422076000 ,1712160299512307000 ,1712160299513262000 ,1712160299517751000 ,1712160299969127000 ,1712160299969733000 ,,66
1712160297996382820,200,2530914236,71,849,,1712160299423480000 ,1712160299424872000 ,1712160299435509000 ,1712160299467817000 ,1712160299468855000 ,1712160299473652000 ,1712160299965307000 ,1712160299965899000 ,,83
1712160298031868192,200,2495692410,71,849,,1712160299627087000 ,1712160299632140000 ,1712160299632478000 ,1712160299712517000 ,1712160299714392000 ,1712160299719500000 ,1712160300135119000 ,1712160300136659000 ,,90
1712160297991591470,200,2536055051,71,849,,1712160299423474000 ,1712160299424235000 ,1712160299432631000 ,1712160299448649000 ,1712160299457893000 ,1712160299498643000 ,1712160300061338000 ,1712160300062080000 ,,82
1712160297951806010,200,2575877030,71,849,,1712160299525821000 ,1712160299525871000 ,1712160299526071000 ,1712160299587871000 ,1712160299590979000 ,1712160299702277000 ,1712160300037447000 ,1712160300038219000 ,,74
1712160298046267857,200,2481759598,71,849,,1712160299627945000 ,1712160299633968000 ,1712160299672832000 ,1712160299719500000 ,1712160299729223000 ,1712160299776519000 ,1712160300141333000 ,1712160300142765000 ,,93
1712160298060905194,200,2687163605,71,849,,1712160299627886000 ,1712160299634182000 ,1712160299678440000 ,1712160299724673000 ,1712160299732244000 ,1712160299785940000 ,1712160300173901000 ,1712160300175480000 ,,96
1712160298026040372,200,2722129615,71,849,,1712160299627232000 ,1712160299632631000 ,1712160299677211000 ,1712160299732803000 ,1712160299735068000 ,1712160299784276000 ,1712160300217467000 ,1712160300219065000 ,,89
1712160298056864017,200,2691355180,71,849,,1712160299627940000 ,1712160299634237000 ,1712160299654091000 ,1712160299747508000 ,1712160299752037000 ,1712160299776993000 ,1712160300150607000 ,1712160300153277000 ,,95
1712160298016654169,200,2731574827,71,849,,1712160299627100000 ,1712160299632726000 ,1712160299657842000 ,1712160299733165000 ,1712160299736663000 ,1712160299774486000 ,1712160300141160000 ,1712160300146940000 ,,87
1712160298081876487,200,2666471503,71,849,,1712160299739161000 ,1712160299740817000 ,1712160299759089000 ,1712160299773824000 ,1712160299781214000 ,1712160299786483000 ,1712160300284710000 ,1712160300285509000 ,,100
1712160298021336905,200,2727068154,71,849,,1712160299627252000 ,1712160299632700000 ,1712160299654150000 ,1712160299727330000 ,1712160299729206000 ,1712160299765047000 ,1712160300277591000 ,1712160300281887000 ,,88
1712160298041588120,200,2707208803,71,849,,1712160299626018000 ,1712160299627513000 ,1712160299627771000 ,1712160299745372000 ,1712160299751000000 ,1712160299775805000 ,1712160300218879000 ,1712160300220261000 ,,92
1712160298036647552,200,2712482775,71,849,,1712160299627245000 ,1712160299632671000 ,1712160299666087000 ,1712160299681818000 ,1712160299684810000 ,1712160299757421000 ,1712160300195692000 ,1712160300197325000 ,,91
1712160298051058317,200,2698139019,71,849,,1712160299627429000 ,1712160299627673000 ,1712160299654031000 ,1712160299721995000 ,1712160299729240000 ,1712160299790945000 ,1712160300281410000 ,1712160300283420000 ,,94
1712160297971220787,200,2778223020,71,849,,1712160299620096000 ,1712160299621249000 ,1712160299621434000 ,1712160299762891000 ,1712160299763327000 ,1712160299790289000 ,1712160300201432000 ,1712160300202149000 ,,78
1712160298011705646,200,2811638153,71,849,,1712160299627096000 ,1712160299632240000 ,1712160299632510000 ,1712160299726144000 ,1712160299729469000 ,1712160299786923000 ,1712160300324313000 ,1712160300325014000 ,,86
1712160298076849635,200,2746495759,71,849,,1712160299736527000 ,1712160299736759000 ,1712160299741137000 ,1712160299766166000 ,1712160299768736000 ,1712160299777383000 ,1712160300348044000 ,1712160300351756000 ,,99
1712160298071861698,200,2765570286,71,849,,1712160299739169000 ,1712160299740930000 ,1712160299743801000 ,1712160299761731000 ,1712160299763304000 ,1712160299796042000 ,1712160300341976000 ,1712160300343560000 ,,98
1712160297976129801,200,2861380082,71,849,,1712160299729230000 ,1712160299729254000 ,1712160299729434000 ,1712160299858260000 ,1712160299866183000 ,1712160299887298000 ,1712160300424953000 ,1712160300425505000 ,,79
1712160298001244164,200,2836275039,71,849,,1712160299769745000 ,1712160299769814000 ,1712160299769991000 ,1712160299817308000 ,1712160299821540000 ,1712160299831249000 ,1712160300368489000 ,1712160300369047000 ,,84
1712160298086892773,200,2889517259,71,849,,1712160299739017000 ,1712160299739152000 ,1712160299741088000 ,1712160299783369000 ,1712160299788151000 ,1712160299795242000 ,1712160300348681000 ,1712160300351749000 ,,101
1712160298005917242,200,3016707524,71,849,,1712160299957153000 ,1712160299959596000 ,1712160299959762000 ,1712160300201658000 ,1712160300204711000 ,1712160300255499000 ,1712160300667187000 ,1712160300667817000 ,,85
1712160298106102464,200,2916572987,71,849,,1712160299897801000 ,1712160299897862000 ,1712160299910428000 ,1712160299929571000 ,1712160299930982000 ,1712160299981455000 ,1712160300545730000 ,1712160300546369000 ,,105
1712160298125981220,200,2896735995,71,849,,1712160300049808000 ,1712160300049905000 ,1712160300093638000 ,1712160300174688000 ,1712160300174946000 ,1712160300179304000 ,1712160300634735000 ,1712160300639105000 ,,109
1712160298110970738,200,2911749847,71,849,,1712160299897959000 ,1712160299897995000 ,1712160299901366000 ,1712160299919129000 ,1712160299921059000 ,1712160299964849000 ,1712160300571643000 ,1712160300585626000 ,,106
1712160298101139222,200,2921599018,71,849,,1712160299897546000 ,1712160299897576000 ,1712160299898160000 ,1712160299925449000 ,1712160299929759000 ,1712160299993866000 ,1712160300599377000 ,1712160300602995000 ,,104
1712160298096741190,200,2926066060,71,849,,1712160299897419000 ,1712160299897489000 ,1712160299897666000 ,1712160299999363000 ,1712160300027813000 ,1712160300221802000 ,1712160300688096000 ,1712160300688787000 ,,103
1712160298091774787,200,2931326778,71,849,,1712160300191586000 ,1712160300191664000 ,1712160300192005000 ,1712160300282132000 ,1712160300282227000 ,1712160300300683000 ,1712160300749237000 ,1712160300749829000 ,,102
1712160298206228703,200,2819142863,71,849,,1712160300193851000 ,1712160300194380000 ,1712160300220257000 ,1712160300282013000 ,1712160300284908000 ,1712160300314508000 ,1712160300755674000 ,1712160300756629000 ,,125
1712160298136000708,200,2889429420,71,849,,1712160300070542000 ,1712160300077265000 ,1712160300093748000 ,1712160300101844000 ,1712160300105118000 ,1712160300270983000 ,1712160300793883000 ,1712160300796214000 ,,111
1712160298146640855,200,3000188936,71,849,,1712160300070640000 ,1712160300077290000 ,1712160300094683000 ,1712160300212847000 ,1712160300217133000 ,1712160300277095000 ,1712160300796862000 ,1712160300800418000 ,,113
1712160298131102049,200,3016545299,71,849,,1712160300070535000 ,1712160300077255000 ,1712160300078134000 ,1712160300243342000 ,1712160300247766000 ,1712160300296165000 ,1712160300791962000 ,1712160300794386000 ,,110
1712160298196585093,200,3052275638,71,849,,1712160300193703000 ,1712160300194303000 ,1712160300218296000 ,1712160300303294000 ,1712160300304542000 ,1712160300328927000 ,1712160300812466000 ,1712160300816512000 ,,123
1712160298171226740,200,3272054643,71,849,,1712160300193057000 ,1712160300193115000 ,1712160300193361000 ,1712160300249110000 ,1712160300249288000 ,1712160300253939000 ,1712160300840300000 ,1712160300842597000 ,,118
1712160298186511021,200,3256864271,71,849,,1712160300193545000 ,1712160300194349000 ,1712160300218352000 ,1712160300258956000 ,1712160300261477000 ,1712160300280928000 ,1712160300885561000 ,1712160300886753000 ,,121
1712160298181562277,200,3262050451,71,849,,1712160300200316000 ,1712160300200382000 ,1712160300216820000 ,1712160300261979000 ,1712160300266160000 ,1712160300294690000 ,1712160300875517000 ,1712160300877487000 ,,120
1712160298156326654,200,3287366753,71,849,,1712160300191695000 ,1712160300191727000 ,1712160300192001000 ,1712160300258010000 ,1712160300260444000 ,1712160300328198000 ,1712160300816214000 ,1712160300817859000 ,,115
1712160298201472207,200,3242518555,71,849,,1712160300202114000 ,1712160300206546000 ,1712160300223117000 ,1712160300304420000 ,1712160300305422000 ,1712160300332084000 ,1712160300892630000 ,1712160300896535000 ,,124
1712160298115894936,200,3328361212,71,849,,1712160300342292000 ,1712160300343550000 ,1712160300343698000 ,1712160300402046000 ,1712160300402855000 ,1712160300407004000 ,1712160300898242000 ,1712160300898938000 ,,107
1712160298161414926,200,3283597748,71,849,,1712160300192274000 ,1712160300192338000 ,1712160300192603000 ,1712160300266641000 ,1712160300272706000 ,1712160300352708000 ,1712160300920789000 ,1712160300923158000 ,,116
1712160298176272480,200,3268922861,71,849,,1712160300193452000 ,1712160300194365000 ,1712160300211413000 ,1712160300309418000 ,1712160300312605000 ,1712160300331293000 ,1712160300943502000 ,1712160300944674000 ,,119
1712160298166714299,200,3278549981,71,849,,1712160300205041000 ,1712160300207387000 ,1712160300222294000 ,1712160300272995000 ,1712160300276980000 ,1712160300355314000 ,1712160300913633000 ,1712160300914419000 ,,117
1712160298191665553,200,3254048390,71,849,,1712160300193611000 ,1712160300193940000 ,1712160300211608000 ,1712160300304911000 ,1712160300309777000 ,1712160300361264000 ,1712160300943681000 ,1712160300944674000 ,,122
1712160298065961790,200,3380038439,71,849,,1712160300049370000 ,1712160300049408000 ,1712160300049581000 ,1712160300201668000 ,1712160300207420000 ,1712160300304216000 ,1712160300963566000 ,1712160300964545000 ,,97
1712160298141050309,200,3305195977,71,849,,1712160300070501000 ,1712160300075674000 ,1712160300076038000 ,1712160300124544000 ,1712160300140533000 ,1712160300265543000 ,1712160300888926000 ,1712160300890273000 ,,112
1712160298216146538,200,3230662390,71,849,,1712160300337613000 ,1712160300337695000 ,1712160300342758000 ,1712160300393236000 ,1712160300393762000 ,1712160300396973000 ,1712160301006308000 ,1712160301012441000 ,,127
1712160298121098492,200,3649429533,71,849,,1712160300436535000 ,1712160300436737000 ,1712160300437275000 ,1712160300494375000 ,1712160300495812000 ,1712160300504177000 ,1712160301153621000 ,1712160301154274000 ,,108
1712160298281204463,200,3489426840,71,849,,1712160300337770000 ,1712160300339148000 ,1712160300342633000 ,1712160300387892000 ,1712160300388978000 ,1712160300444260000 ,1712160301114835000 ,1712160301115412000 ,,140
1712160298151319619,200,3619398234,71,849,,1712160300567275000 ,1712160300567294000 ,1712160300567642000 ,1712160300684072000 ,1712160300696032000 ,1712160300717234000 ,1712160301216537000 ,1712160301217149000 ,,114
1712160298236416502,200,3721080307,71,849,,1712160300436907000 ,1712160300437017000 ,1712160300447201000 ,1712160300503047000 ,1712160300513251000 ,1712160300682950000 ,1712160301246838000 ,1712160301248495000 ,,131
1712160298271959288,200,3685547887,71,849,,1712160300436907000 ,1712160300437038000 ,1712160300442469000 ,1712160300464811000 ,1712160300481470000 ,1712160300650616000 ,1712160301390623000 ,1712160301411900000 ,,138
1712160298306097971,200,3651414899,71,849,,1712160300764362000 ,1712160300764410000 ,1712160300800456000 ,1712160300928786000 ,1712160300930030000 ,1712160300988375000 ,1712160301520025000 ,1712160301524601000 ,,145
1712160298231859258,200,3725701106,71,849,,1712160300823697000 ,1712160300823749000 ,1712160300823912000 ,1712160300928616000 ,1712160300931358000 ,1712160300965890000 ,1712160301343029000 ,1712160301343612000 ,,130
1712160298275805757,200,3681761796,71,849,,1712160300567165000 ,1712160300585440000 ,1712160300652837000 ,1712160300907278000 ,1712160300910415000 ,1712160300966634000 ,1712160301507319000 ,1712160301508497000 ,,139
1712160298226576700,200,3940633145,71,849,,1712160300764226000 ,1712160300764466000 ,1712160300792709000 ,1712160300942803000 ,1712160300945092000 ,1712160300989918000 ,1712160301515595000 ,1712160301516242000 ,,129
1712160298256338303,200,3911135856,71,849,,1712160300567204000 ,1712160300584707000 ,1712160300652920000 ,1712160300684544000 ,1712160300712002000 ,1712160300923557000 ,1712160301558902000 ,1712160301560180000 ,,135
